Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,BWH,BWD,BWA,IWH,IWD,IWA,,,
E0,27-08-2016,Everton,Stoke,1,0,H,0,0,D,M Oliver,21,8,9,1,14,11,9,2,2,1,0,0,1.72,3.75,5,1.7,3.6,4.7,1.68,4.2,5.39
E0,27-08-2016,Hull,Man United,0,1,A,0,0,D,J Moss,8,29,2,9,9,6,1,6,2,3,0,0,7,4.5,1.45,6.1,4,1.5,9.15,4.54,1.45
E0,27-08-2016,Leicester,Swansea,2,1,H,1,0,H,R East,13,9,6,3,14,10,4,6,2,2,0,0,1.72,3.75,5,1.75,3.5,4.5,1.69,4.12,5.37
E0,27-08-2016,Southampton,Sunderland,1,1,D,0,0,D,L Mason,16,5,7,2,15,8,5,5,2,2,0,0,1.6,3.9,6,1.65,3.6,5.1,1.48,4.75,7.45
E0,27-08-2016,Tottenham,Liverpool,1,1,D,0,1,A,R Madley,11,13,4,3,11,17,5,5,3,5,0,0,2.4,3.5,2.9,2.4,3.3,2.75,2.68,3.37,2.85
E0,27-08-2016,Watford,Arsenal,1,3,A,0,3,A,K Friend,14,10,6,7,18,15,3,2,6,1,0,0,5,3.75,1.72,4.5,3.5,1.75,6,4.16,1.63
E0,28-08-2016,Man City,West Ham,3,1,H,2,0,H,A Marriner,22,9,5,2,5,10,5,4,1,3,0,0,1.28,6,10,1.25,5.5,10.3,1.26,6.5,13.25
E0,28-08-2016,West Brom,Middlesbrough,0,0,D,0,0,D,A Taylor,13,7,2,2,12,11,5,4,1,3,0,0,2.5,3.1,3.1,2.5,3.2,2.75,2.65,3.1,3.12
E0,10-09-2016,Arsenal,Southampton,2,1,H,1,1,D,R Madley,17,11,2,5,10,8,6,1,2,5,0,0,1.55,4.2,6,1.55,3.9,5.6,1.63,4.17,6.05
E0,10-09-2016,Bournemouth,West Brom,1,0,H,0,0,D,K Friend,12,12,5,2,9,11,10,5,1,3,0,0,2,3.3,4,2.1,3.2,3.4,2.12,3.25,4.14
E0,10-09-2016,Burnley,Hull,1,1,D,0,0,D,P Tierney,13,11,2,3,13,3,5,9,2,0,0,0,2.4,3.1,3.2,2.5,3.2,2.75,2.55,3.14,3.23
E0,10-09-2016,Liverpool,Leicester,4,1,H,2,1,H,C Pawson,17,12,11,3,4,8,1,7,1,2,0,0,1.67,4,5.5,1.6,3.7,5.4,1.68,4.07,5.52
E0,10-09-2016,Man United,Man City,1,2,A,1,2,A,M Clattenburg,14,18,3,6,15,10,4,4,4,2,0,0,2.3,3.3,3.5,2.4,3.2,2.85,2.42,3.1,3.51
E0,10-09-2016,Middlesbrough,Crystal Palace,1,2,A,1,1,D,N Swarbrick,12,12,4,4,5,9,6,6,1,2,0,0,2.2,3.2,3.5,2.2,3.2,3.2,2.45,3.21,3.32
E0,10-09-2016,Stoke,Tottenham,0,4,A,0,1,A,A Taylor,15,20,2,8,13,18,10,8,3,2,0,0,4.6,3.6,1.8,4,3.45,1.85,4.27,3.68,1.94
E0,10-09-2016,West Ham,Watford,2,4,A,2,2,D,M Atkinson,19,13,4,8,10,15,4,4,2,2,0,0,1.83,3.5,4.5,1.8,3.5,4.2,1.9,3.76,4.4
E0,11-09-2016,Swansea,Chelsea,2,2,D,0,1,A,A Marriner,6,28,2,7,17,8,1,11,3,4,0,0,5.75,4,1.65,5.1,3.6,1.65,6.59,4.25,1.58
E0,12-09-2016,Sunderland,Everton,0,3,A,0,0,D,M Jones,11,20,2,9,11,8,5,4,1,1,0,0,3.8,3.5,2.1,3.3,3.3,2.1,3.67,3.51,2.16
E0,16-09-2016,Chelsea,Liverpool,1,2,A,0,2,A,M Atkinson,12,13,4,5,6,13,6,4,1,1,0,0,2.25,3.5,3.3,2.3,3.3,3.15,2.19,3.59,3.52
E0,17-09-2016,Everton,Middlesbrough,3,1,H,3,1,H,L Mason,11,7,6,0,5,15,6,3,2,1,0,0,1.65,3.8,5.5,1.7,3.7,5,1.65,3.89,6.35
E0,17-09-2016,Hull,Arsenal,1,4,A,0,1,A,R East,6,24,2,9,9,12,2,4,0,2,1,0,6,4,1.57,5.5,4,1.6,6.12,4.19,1.62
E0,17-09-2016,Leicester,Burnley,3,0,H,1,0,H,A Taylor,14,7,6,2,10,9,7,1,0,1,0,0,1.53,4.1,6.5,1.6,4,5.5,1.5,4.6,7.32
E0,17-09-2016,Man City,Bournemouth,4,0,H,2,0,H,J Moss,20,6,12,2,8,11,5,5,1,1,1,0,1.26,6.25,10,1.25,6,11,1.25,6.95,13.05
E0,17-09-2016,West Brom,West Ham,4,2,H,3,0,H,M Clattenburg,8,23,6,5,14,6,2,6,2,1,0,0,2.75,3.1,2.75,2.6,3.25,2.75,2.91,3.23,2.72
E0,18-09-2016,Crystal Palace,Stoke,4,1,H,2,0,H,C Pawson,14,11,8,4,15,9,10,5,2,1,0,0,2,3.4,3.9,2.1,3.4,3.5,2.12,3.41,3.92
E0,18-09-2016,Southampton,Swansea,1,0,H,0,0,D,M Jones,19,9,6,3,14,9,7,1,1,1,0,0,1.65,3.6,5.25,1.7,3.7,5,1.67,4.06,5.74
E0,18-09-2016,Tottenham,Sunderland,1,0,H,0,0,D,M Dean,31,6,9,2,7,16,14,1,1,5,0,1,1.28,5.5,9.25,1.35,5.3,8,1.34,5.75,9.75
E0,18-09-2016,Watford,Man United,3,1,H,1,0,H,M Oliver,10,15,5,2,14,19,5,7,3,4,0,0,5.5,4,1.62,5.5,4,1.6,6.5,4.27,1.58
E0,24-09-2016,Arsenal,Chelsea,3,0,H,3,0,H,M Oliver,14,9,5,2,9,11,9,1,0,2,0,0,2.4,3.4,3.1,2.35,3.3,3.05,2.48,3.49,3.02
E0,24-09-2016,Bournemouth,Everton,1,0,H,1,0,H,R Madley,12,13,1,2,10,14,5,3,2,2,0,0,3.6,3.4,2.1,3.5,3.4,2.1,3.33,3.46,2.32
E0,24-09-2016,Liverpool,Hull,5,1,H,3,0,H,A Marriner,32,2,12,1,8,8,13,2,1,2,0,1,1.22,6.5,13,1.25,6,11,1.25,6.95,12.65
E0,24-09-2016,Man United,Leicester,4,1,H,4,0,H,M Dean,16,10,7,3,9,12,8,6,0,2,0,0,1.67,4,5.5,1.65,3.8,5.3,1.69,3.93,5.75
E0,24-09-2016,Middlesbrough,Tottenham,1,2,A,0,2,A,G Scott,6,19,2,5,14,9,2,10,2,1,0,0,3.75,3.5,2,4.1,3.5,1.9,3.94,3.41,2.11
E0,24-09-2016,Stoke,West Brom,1,1,D,0,0,D,M Atkinson,12,9,2,3,9,13,6,6,3,4,0,0,2.3,3.2,3.3,2.3,3.3,3.15,2.29,3.43,3.42
E0,24-09-2016,Sunderland,Crystal Palace,2,3,A,1,0,H,A Taylor,11,20,4,4,15,12,3,5,0,2,0,0,2.8,3.2,2.6,2.7,3.3,2.6,2.51,3.31,3.13
E0,24-09-2016,Swansea,Man City,1,3,A,1,1,D,N Swarbrick,13,18,5,4,15,9,2,7,2,4,0,0,7.5,5,1.4,7.5,4.8,1.4,9.05,5.99,1.35
E0,25-09-2016,West Ham,Southampton,0,3,A,0,1,A,J Moss,13,18,1,9,9,14,6,2,5,2,0,0,2.8,3.3,2.7,2.7,3.3,2.6,3.15,3.41,2.44
E0,26-09-2016,Burnley,Watford,2,0,H,1,0,H,M Jones,13,12,4,3,11,15,7,6,1,3,0,0,2.9,3.2,2.65,2.65,3.3,2.65,3.4,3.23,2.4
E0,30-09-2016,Everton,Crystal Palace,1,1,D,1,0,H,J Moss,13,10,3,2,16,11,10,9,5,4,0,0,1.72,3.75,5,1.75,3.6,4.8,1.76,3.88,5.1
E0,01-10-2016,Hull,Chelsea,0,2,A,0,0,D,A Taylor,8,22,3,9,13,15,5,7,2,2,0,0,7,4.5,1.45,6.5,4.2,1.5,7.5,4.9,1.46
E0,01-10-2016,Sunderland,West Brom,1,1,D,0,1,A,S Attwell,7,17,2,7,7,13,6,5,1,3,0,0,2.45,3.1,3.1,2.5,3.3,2.85,2.54,3.17,3.21
E0,01-10-2016,Swansea,Liverpool,1,2,A,1,0,H,M Oliver,8,18,3,6,11,9,3,10,2,2,0,0,7,4.5,1.45,7,4.5,1.45,7.3,5.04,1.46
E0,01-10-2016,Watford,Bournemouth,2,2,D,0,1,A,M Dean,17,11,7,2,17,12,4,5,3,4,0,0,2.3,3.25,3.25,2.2,3.15,3.5,2.51,3.33,3.11
E0,01-10-2016,West Ham,Middlesbrough,1,1,D,0,0,D,N Swarbrick,19,9,2,3,13,12,4,5,2,3,0,0,2.1,3.4,3.6,2.1,3.4,3.5,2,3.52,4.26
E0,02-10-2016,Burnley,Arsenal,0,1,A,0,0,D,C Pawson,10,18,1,3,2,3,2,6,0,0,0,0,8.5,5,1.36,7.5,4.8,1.4,9.5,5.38,1.37
E0,02-10-2016,Leicester,Southampton,0,0,D,0,0,D,M Atkinson,9,11,1,5,9,9,3,6,1,0,0,0,2.2,3.3,3.4,2.1,3.4,3.5,2.52,3.38,3.05
E0,02-10-2016,Man United,Stoke,1,1,D,0,0,D,R Madley,24,7,9,6,14,9,13,2,3,0,0,0,1.3,5.5,10,1.33,5.5,8.2,1.31,5.8,12
E0,02-10-2016,Tottenham,Man City,2,0,H,2,0,H,A Marriner,13,12,7,6,20,10,4,3,2,2,0,0,3,3.4,2.35,3.35,3.3,2.2,3.02,3.5,2.48
E0,15-10-2016,Arsenal,Swansea,3,2,H,2,1,H,J Moss,16,13,6,6,7,10,5,6,0,1,1,0,1.26,6.25,10,1.25,6,11,1.24,7,14.5
E0,15-10-2016,Bournemouth,Hull,6,1,H,3,1,H,L Mason,22,11,10,4,8,14,5,4,0,3,0,0,1.8,3.5,4.75,1.85,3.5,4.3,1.79,3.81,4.99
E0,15-10-2016,Chelsea,Leicester,3,0,H,2,0,H,A Marriner,16,5,6,0,6,12,8,5,1,1,0,0,1.57,4.33,6.25,1.6,3.9,5.7,1.56,4.35,6.76
E0,15-10-2016,Crystal Palace,West Ham,0,1,A,0,1,A,M Atkinson,12,12,3,4,12,13,7,6,1,3,0,1,2,3.5,3.75,2.2,3.35,3.3,2.23,3.45,3.56
E0,15-10-2016,Man City,Everton,1,1,D,0,0,D,M Oliver,19,3,8,2,7,9,13,1,0,2,0,0,1.48,4.75,6.25,1.45,4.4,7.2,1.52,4.73,6.68
E0,15-10-2016,Stoke,Sunderland,2,0,H,2,0,H,M Jones,18,11,6,1,10,13,6,4,1,1,0,0,1.95,3.5,4,2.1,3.4,3.5,1.94,3.61,4.36
E0,15-10-2016,West Brom,Tottenham,1,1,D,0,0,D,K Friend,8,20,4,8,14,10,5,8,2,2,0,0,5.25,3.8,1.67,4.8,3.6,1.75,5.55,3.95,1.7
E0,16-10-2016,Middlesbrough,Watford,0,1,A,0,0,D,R East,10,4,3,2,15,10,4,6,4,1,0,0,2.2,3.1,3.6,2.3,3.3,3.15,2.26,3.27,3.67
E0,16-10-2016,Southampton,Burnley,3,1,H,0,0,D,M Dean,34,6,14,1,11,10,8,4,1,2,0,0,1.4,4.5,9,1.4,4.8,7.5,1.35,5.3,10.85
E0,17-10-2016,Liverpool,Man United,0,0,D,0,0,D,A Taylor,9,7,3,1,14,20,3,1,0,4,0,0,2.15,3.5,3.6,2.1,3.4,3.5,2.28,3.34,3.54
E0,22-10-2016,Arsenal,Middlesbrough,0,0,D,0,0,D,M Dean,9,11,5,4,6,13,8,3,1,0,0,0,1.25,6,12,1.25,6,11,1.27,6.3,13
E0,22-10-2016,Bournemouth,Tottenham,0,0,D,0,0,D,C Pawson,8,16,1,4,10,15,7,4,2,4,0,0,4.1,3.6,1.95,3.8,3.4,2,4.3,3.66,1.94
E0,22-10-2016,Burnley,Everton,2,1,H,1,0,H,M Jones,9,20,3,8,16,15,2,8,2,3,0,0,6,3.8,1.62,4.8,3.6,1.75,5.9,3.73,1.71
E0,22-10-2016,Hull,Stoke,0,2,A,0,1,A,K Friend,9,12,2,6,16,8,5,7,2,3,0,0,2.95,3.2,2.5,2.7,3.2,2.7,2.99,3.32,2.6
E0,22-10-2016,Leicester,Crystal Palace,3,1,H,1,0,H,M Oliver,17,23,4,7,10,8,8,8,0,0,0,0,2.05,3.4,3.7,2,3.4,3.8,2,3.42,4.38
E0,22-10-2016,Liverpool,West Brom,2,1,H,2,0,H,N Swarbrick,21,6,7,1,9,13,3,2,1,3,0,0,1.28,6,12,1.3,5.5,9.5,1.31,5.93,11.06
E0,22-10-2016,Swansea,Watford,0,0,D,0,0,D,P Tierney,11,10,5,2,15,16,7,2,2,1,0,0,2.3,3.25,3.25,2.3,3.3,3.15,2.49,3.3,3.17
E0,22-10-2016,West Ham,Sunderland,1,0,H,0,0,D,R Madley,20,10,3,2,10,13,6,2,2,5,0,0,1.7,3.8,5,1.75,3.6,4.8,1.69,4.01,5.61
E0,23-10-2016,Chelsea,Man United,4,0,H,2,0,H,M Atkinson,14,16,6,5,7,17,5,7,3,2,0,0,2.25,3.3,3.6,2.2,3.3,3.35,2.19,3.31,3.82
E0,23-10-2016,Man City,Southampton,1,1,D,0,1,A,M Clattenburg,14,6,3,2,11,10,10,3,3,3,0,0,1.5,4.5,7,1.5,4.2,6.5,1.47,4.59,8.25
E0,29-10-2016,Crystal Palace,Liverpool,2,4,A,2,3,A,A Marriner,7,17,6,10,15,5,3,3,1,2,0,0,5,4,1.72,4.8,3.6,1.75,4.8,4.08,1.76
E0,29-10-2016,Man United,Burnley,0,0,D,0,0,D,M Clattenburg,37,7,11,1,12,9,19,1,1,3,1,0,1.2,6.5,15,1.2,6.5,15,1.26,6.4,14.25
E0,29-10-2016,Middlesbrough,Bournemouth,2,0,H,1,0,H,S Attwell,10,15,3,3,3,5,4,7,1,1,0,0,2.45,3.1,3.1,2.5,3.1,3,2.52,3.13,3.29
E0,29-10-2016,Sunderland,Arsenal,1,4,A,0,1,A,M Atkinson,3,21,1,7,9,13,0,8,4,3,0,0,8,5.25,1.4,7.5,4.8,1.4,8.14,4.87,1.44
E0,29-10-2016,Tottenham,Leicester,1,1,D,1,0,H,R Madley,22,6,5,1,11,20,8,1,3,4,0,0,1.62,4,5.5,1.65,3.8,5.3,1.63,4.22,5.85
E0,29-10-2016,Watford,Hull,1,0,H,0,0,D,J Moss,22,8,0,2,13,8,7,2,1,2,0,0,1.72,3.75,5,1.75,3.6,4.8,1.75,3.76,5.51
E0,29-10-2016,West Brom,Man City,0,4,A,0,2,A,L Mason,9,21,1,8,17,10,1,7,4,3,0,0,7,4.5,1.45,7,4.5,1.45,7.58,4.75,1.48
E0,30-10-2016,Everton,West Ham,2,0,H,0,0,D,A Taylor,17,13,6,3,15,12,8,8,2,3,0,0,1.8,3.9,4.5,1.75,3.6,4.8,1.88,3.76,4.47
E0,30-10-2016,Southampton,Chelsea,0,2,A,0,1,A,M Jones,9,13,1,7,13,16,7,3,0,0,0,0,3.1,3.4,2.4,3.3,3.35,2.2,3.24,3.39,2.4
E0,31-10-2016,Stoke,Swansea,3,1,H,1,1,D,M Oliver,17,14,4,6,7,14,6,4,2,0,0,0,2.05,3.6,3.75,1.9,3.5,4.1,2.02,3.5,4.17
E0,05-11-2016,Bournemouth,Sunderland,1,2,A,1,1,D,M Dean,22,9,7,4,14,17,12,2,3,2,0,1,1.62,3.9,5.75,1.65,3.8,5.3,1.63,4.4,5.61
E0,05-11-2016,Burnley,Crystal Palace,3,2,H,2,0,H,A Taylor,14,16,7,5,11,12,4,7,1,2,0,0,3.2,3.25,2.35,2.95,3.3,2.4,3.6,3.27,2.29
E0,05-11-2016,Chelsea,Everton,5,0,H,3,0,H,R Madley,21,1,9,0,5,16,4,2,0,3,0,0,1.53,4.2,6.25,1.55,4,6.2,1.5,4.61,7.4
E0,05-11-2016,Man City,Middlesbrough,1,1,D,1,0,H,K Friend,25,5,7,3,7,15,8,2,1,3,0,0,1.2,6.75,14.5,1.2,6.5,15,1.22,7.55,14.75
E0,05-11-2016,West Ham,Stoke,1,1,D,0,0,D,A Marriner,9,12,2,4,11,10,6,4,4,1,0,0,2,3.5,3.8,2,3.4,3.8,2.01,3.53,4.17
E0,06-11-2016,Arsenal,Tottenham,1,1,D,1,0,H,M Clattenburg,15,10,2,3,11,17,7,2,1,2,0,0,1.95,3.6,3.9,2,3.4,3.8,1.97,3.63,4.2
E0,06-11-2016,Hull,Southampton,2,1,H,0,1,A,G Scott,6,19,2,7,13,15,1,10,0,5,0,0,5.5,3.8,1.65,5.3,3.8,1.65,5.75,3.9,1.69
E0,06-11-2016,Leicester,West Brom,1,2,A,0,0,D,C Pawson,5,11,2,5,8,8,5,6,0,2,0,0,1.78,3.6,4.75,1.75,3.6,4.8,1.74,3.72,5.65
E0,06-11-2016,Liverpool,Watford,6,1,H,3,0,H,M Oliver,28,11,17,8,14,10,6,3,1,2,0,0,1.26,6,11,1.3,5.5,9.5,1.29,6.3,11.95
E0,06-11-2016,Swansea,Man United,1,3,A,0,3,A,N Swarbrick,6,9,1,3,9,16,2,0,0,2,0,0,4.75,3.9,1.72,5.3,3.8,1.65,5.53,4.04,1.69
E0,19-11-2016,Crystal Palace,Man City,1,2,A,0,1,A,R Madley,9,10,2,4,12,15,2,7,1,2,0,0,6.25,4.4,1.5,6.5,4.2,1.5,6.75,5.03,1.49
E0,19-11-2016,Everton,Swansea,1,1,D,0,1,A,M Atkinson,14,5,6,3,13,12,10,3,4,2,0,0,1.55,4.1,6.25,1.55,4,6.2,1.6,4.42,5.94
E0,19-11-2016,Man United,Arsenal,1,1,D,0,0,D,A Marriner,12,5,5,1,14,11,10,4,3,3,0,0,2.5,3.4,2.8,2.6,3.25,2.75,2.5,3.24,3.21
E0,19-11-2016,Southampton,Liverpool,0,0,D,0,0,D,M Clattenburg,3,15,0,2,8,11,1,8,1,1,0,0,3.3,3.5,2.15,3.8,3.4,2,3.19,3.47,2.39
E0,19-11-2016,Stoke,Bournemouth,0,1,A,0,1,A,R East,14,9,6,2,17,10,3,4,3,2,0,0,2.2,3.25,3.5,2.1,3.4,3.5,2.13,3.48,3.79
E0,19-11-2016,Sunderland,Hull,3,0,H,1,0,H,L Mason,11,17,4,7,9,8,2,8,1,0,1,0,2.15,3.25,3.6,2.1,3.4,3.5,2.29,3.33,3.53
E0,19-11-2016,Tottenham,West Ham,3,2,H,0,1,A,M Dean,14,11,6,3,13,16,4,5,3,2,0,1,1.5,4.25,6.75,1.65,3.8,5.3,1.57,4.35,6.44
E0,19-11-2016,Watford,Leicester,2,1,H,2,1,H,N Swarbrick,10,10,3,2,12,18,4,6,2,3,0,0,2.7,3.3,2.65,2.7,3.2,2.7,3.02,3.32,2.58
E0,20-11-2016,Middlesbrough,Chelsea,0,1,A,0,1,A,J Moss,12,13,1,3,13,10,2,3,2,3,0,0,6.25,4.1,1.55,6.5,4.2,1.5,6.95,4.66,1.51
E0,21-11-2016,West Brom,Burnley,4,0,H,3,0,H,M Jones,16,5,6,2,12,12,4,3,0,0,0,0,1.95,3.3,4.33,1.9,3.5,4.1,1.91,3.45,4.83
E0,26-11-2016,Burnley,Man City,1,2,A,1,1,D,A Marriner,10,21,5,5,5,15,5,8,2,3,0,0,9.5,6,1.28,8,5.3,1.35,13,7.25,1.24
E0,26-11-2016,Chelsea,Tottenham,2,1,H,1,1,D,M Oliver,9,12,5,6,13,16,3,8,2,1,0,0,1.75,3.8,5,1.75,3.6,4.8,1.72,3.84,5.55
E0,26-11-2016,Hull,West Brom,1,1,D,0,1,A,P Tierney,10,11,4,2,7,10,2,6,3,2,0,0,2.9,3.2,2.55,2.75,3.25,2.6,2.86,3.11,2.86
E0,26-11-2016,Leicester,Middlesbrough,2,2,D,1,1,D,L Mason,11,6,3,2,15,12,2,3,4,4,0,0,1.85,3.4,4.6,1.8,3.6,4.5,1.93,3.41,4.8
E0,26-11-2016,Liverpool,Sunderland,2,0,H,0,0,D,A Taylor,27,6,7,1,5,9,9,4,1,3,0,0,1.17,7.5,15.5,1.2,6.5,15,1.19,9,15
E0,26-11-2016,Swansea,Crystal Palace,5,4,H,1,1,D,K Friend,18,12,9,4,12,24,10,6,4,5,0,0,2.55,3.2,2.9,2.4,3.3,2.95,2.72,3.33,2.84
E0,27-11-2016,Arsenal,Bournemouth,3,1,H,1,1,D,M Jones,16,9,3,3,12,13,3,10,3,5,0,0,1.42,4.75,7.5,1.35,5.3,8,1.34,5.64,10.1
E0,27-11-2016,Man United,West Ham,1,1,D,1,1,D,J Moss,17,6,8,2,16,16,8,4,3,1,0,0,1.48,4.5,6.75,1.45,4.5,7,1.36,5.57,9.25
E0,27-11-2016,Southampton,Everton,1,0,H,1,0,H,C Pawson,17,13,7,1,11,15,5,2,0,2,0,0,2.1,3.3,3.7,2.1,3.4,3.5,2.15,3.47,3.74
E0,27-11-2016,Watford,Stoke,0,1,A,0,1,A,R Madley,11,14,2,1,24,14,3,3,3,0,1,0,2.3,3.3,3.2,2.4,3.3,2.95,2.23,3.31,3.71
E0,03-12-2016,Crystal Palace,Southampton,3,0,H,2,0,H,N Swarbrick,9,17,4,3,11,13,4,9,3,1,0,0,3.2,3.4,2.25,2.95,3.3,2.4,3.66,3.42,2.2
E0,03-12-2016,Man City,Chelsea,1,3,A,1,0,H,A Taylor,14,10,5,4,14,9,9,2,2,3,2,0,2.15,3.5,3.6,2,3.4,3.8,2.15,3.49,3.72
E0,03-12-2016,Stoke,Burnley,2,0,H,2,0,H,M Clattenburg,10,14,4,4,7,13,4,9,3,2,0,0,1.6,3.75,6.25,1.7,3.7,5,1.62,4.04,6.45
E0,03-12-2016,Sunderland,Leicester,2,1,H,0,0,D,A Marriner,22,17,6,5,8,12,3,4,3,1,0,0,3.3,3.25,2.3,2.95,3.3,2.4,3.43,3.52,2.25
E0,03-12-2016,Tottenham,Swansea,5,0,H,2,0,H,J Moss,28,1,15,0,11,17,5,0,0,4,0,0,1.34,5,9.75,1.35,5.3,8,1.36,5.67,9.36
E0,03-12-2016,West Brom,Watford,3,1,H,2,0,H,G Scott,11,17,3,5,12,8,3,4,2,1,0,1,2.15,3.25,3.6,2.1,3.3,3.6,2.1,3.38,4.03
E0,03-12-2016,West Ham,Arsenal,1,5,A,0,1,A,C Pawson,10,19,3,10,10,11,3,2,3,3,0,0,4.75,4,1.75,4.8,3.6,1.75,5.57,4.41,1.63
E0,04-12-2016,Bournemouth,Liverpool,4,3,H,0,2,A,R Madley,12,10,8,3,9,17,4,9,2,2,0,0,5,3.8,1.7,4.8,3.6,1.75,5.02,4.05,1.74
E0,04-12-2016,Everton,Man United,1,1,D,0,1,A,M Oliver,13,10,6,2,13,11,6,3,2,3,0,0,3.7,3.5,2.1,3.5,3.4,2.1,4.3,3.66,1.94
E0,05-12-2016,Middlesbrough,Hull,1,0,H,0,0,D,M Dean,16,6,4,2,6,11,13,7,1,1,0,0,1.75,3.6,5,1.85,3.5,4.3,1.92,3.38,4.93
E0,10-12-2016,Arsenal,Stoke,3,1,H,1,1,D,L Mason,21,12,6,5,9,6,7,7,0,0,0,0,1.35,5,9,1.4,4.8,7.5,1.32,6,10.5
E0,10-12-2016,Burnley,Bournemouth,3,2,H,2,1,H,M Atkinson,16,17,7,4,14,18,4,11,2,2,0,0,3.4,3.4,2.15,2.95,3.3,2.4,3.54,3.2,2.35
E0,10-12-2016,Hull,Crystal Palace,3,3,D,1,0,H,M Jones,15,14,6,6,16,14,4,7,2,4,0,0,3.3,3.25,2.3,2.85,3.3,2.5,3.4,3.32,2.35
E0,10-12-2016,Leicester,Man City,4,2,H,3,0,H,M Oliver,10,19,6,4,10,7,3,11,2,1,0,0,4.75,4,1.7,4.8,3.6,1.75,4.79,4.12,1.76
E0,10-12-2016,Swansea,Sunderland,3,0,H,0,0,D,C Pawson,14,11,5,2,10,8,7,4,1,2,0,0,2.15,3.3,3.6,2.2,3.35,3.3,2.15,3.66,3.55
E0,10-12-2016,Watford,Everton,3,2,H,1,1,D,A Taylor,11,11,6,4,11,16,2,4,2,2,0,0,3,3.3,2.4,2.95,3.3,2.4,3.38,3.39,2.33
E0,11-12-2016,Chelsea,West Brom,1,0,H,0,0,D,M Dean,12,6,2,1,6,10,3,1,2,4,0,0,1.26,6.25,10.5,1.3,5.5,9.5,1.27,6.3,13
E0,11-12-2016,Liverpool,West Ham,2,2,D,1,2,A,M Clattenburg,18,7,3,3,7,8,11,4,2,0,0,0,1.3,5.75,9,1.3,5.5,9.5,1.31,6.4,9.97
E0,11-12-2016,Man United,Tottenham,1,0,H,1,0,H,R Madley,15,12,5,4,19,17,3,8,3,3,0,0,2.15,3.4,3.4,2.1,3.4,3.5,2.18,3.39,3.75
E0,11-12-2016,Southampton,Middlesbrough,1,0,H,0,0,D,S Attwell,14,6,3,2,14,12,4,2,4,3,0,0,1.65,3.7,5.75,1.7,3.7,5,1.63,3.76,7.2
E0,13-12-2016,Bournemouth,Leicester,1,0,H,1,0,H,P Tierney,9,12,3,4,5,15,4,11,0,3,0,0,2.35,3.4,3,2.4,3.3,2.95,2.27,3.48,3.42
E0,13-12-2016,Everton,Arsenal,2,1,H,1,1,D,M Clattenburg,14,9,4,3,10,10,8,3,1,1,1,0,4.25,3.7,1.9,4.1,3.5,1.9,4.14,3.78,1.94
E0,14-12-2016,Crystal Palace,Man United,1,2,A,0,1,A,C Pawson,6,16,3,6,16,10,1,8,2,2,0,0,5.5,3.8,1.65,4.8,3.6,1.75,5.41,3.96,1.71
E0,14-12-2016,Man City,Watford,2,0,H,1,0,H,K Friend,13,5,7,2,16,20,5,2,1,2,0,0,1.22,6.5,12.5,1.3,5.5,9.5,1.28,6.7,11
E0,14-12-2016,Middlesbrough,Liverpool,0,3,A,0,1,A,J Moss,8,15,3,4,11,14,5,2,1,0,0,0,6,4.1,1.57,5.5,4,1.6,5.53,3.91,1.71
E0,14-12-2016,Stoke,Southampton,0,0,D,0,0,D,A Taylor,5,15,3,4,9,10,3,11,1,2,1,0,2.95,3.3,2.45,2.85,3.1,2.6,3.32,3.34,2.38
E0,14-12-2016,Sunderland,Chelsea,0,1,A,0,1,A,N Swarbrick,8,19,3,6,15,10,5,5,3,2,0,0,9.5,5,1.34,9.5,5.5,1.3,7.26,4.51,1.51
E0,14-12-2016,Tottenham,Hull,3,0,H,1,0,H,A Marriner,27,10,9,5,6,14,5,5,0,2,0,0,1.22,6.5,13.5,1.25,6,11,1.23,7.14,14.5
E0,14-12-2016,West Brom,Swansea,3,1,H,0,0,D,M Oliver,13,8,4,4,8,8,0,11,0,0,0,0,1.95,3.5,4,2,3.4,3.8,2.08,3.45,4.01
E0,14-12-2016,West Ham,Burnley,1,0,H,1,0,H,R Madley,20,8,7,2,12,15,6,1,0,2,0,0,1.6,4.1,5.5,1.7,3.7,5,1.65,4,6.12
E0,17-12-2016,Crystal Palace,Chelsea,0,1,A,0,1,A,J Moss,6,13,2,6,12,15,5,3,2,3,0,0,6,4.1,1.57,6.5,4.2,1.5,6.85,4.44,1.54
E0,17-12-2016,Middlesbrough,Swansea,3,0,H,2,0,H,N Swarbrick,10,14,4,2,10,11,3,8,1,0,0,0,2.05,3.4,3.75,2.1,3.4,3.5,2.14,3.33,3.96
E0,17-12-2016,Stoke,Leicester,2,2,D,2,0,H,C Pawson,16,14,7,8,9,12,9,9,2,6,0,1,2.45,3.4,2.9,2.5,3.3,2.85,2.82,3.21,2.82
E0,17-12-2016,Sunderland,Watford,1,0,H,0,0,D,R Madley,12,9,4,4,10,9,4,11,1,2,0,0,2.55,3.2,2.9,2.5,3.3,2.85,2.67,3.32,2.9
E0,17-12-2016,West Brom,Man United,0,2,A,0,1,A,A Taylor,10,10,1,5,9,13,2,3,3,3,0,0,5.25,3.6,1.72,4.8,3.6,1.75,6.1,3.9,1.67
